"id","region_name","town","address","video"
"162206070","Пловдив-град","ГР.ПЛОВДИВ","ГР.ПЛОВДИВ, СУ СВЕТИ СЕДМОЧИСЛЕНИЦИ ЖК ТРАКИЯ, УЛ.СЪЕДИНЕНИЕ № 81","https://evideo.bg/pe202410/16.html#162206070"
"162206071","Пловдив-град","ГР.ПЛОВДИВ","ГР.ПЛОВДИВ, СУ СВЕТИ СЕДМОЧИСЛЕНИЦИ ЖК ТРАКИЯ, УЛ.СЪЕДИНЕНИЕ № 81","https://evideo.bg/pe202410/16.html#162206071"
"162206072","Пловдив-град","ГР.ПЛОВДИВ","ГР.ПЛОВДИВ, СУ СВЕТИ СЕДМОЧИСЛЕНИЦИ ЖК ТРАКИЯ, УЛ.СЪЕДИНЕНИЕ № 81","https://evideo.bg/pe202410/16.html#162206072"
"162206073","Пловдив-град","ГР.ПЛОВДИВ","ГР.ПЛОВДИВ, СУ СВЕТИ СЕДМОЧИСЛЕНИЦИ ЖК ТРАКИЯ, УЛ.СЪЕДИНЕНИЕ № 81","https://evideo.bg/pe202410/16.html#162206073"
"162206074","Пловдив-град","ГР.ПЛОВДИВ","ГР.ПЛОВДИВ, КСУ ""СВ. ГЕОРГИ"", БУЛ.ЦАРИГРАДСКО ШОСЕ № 102","https://evideo.bg/pe202410/16.html#162206074"
"170100001","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЗАПАД, ПГ ЦАР ИВАН АСЕН II, УЛ.ШИПКА №4","https://evideo.bg/pe202410/17.html#170100001"
"170100002","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЗАПАД,ПГ ЦАР ИВАН АСЕН II, УЛ.ШИПКА №4","https://evideo.bg/pe202410/17.html#170100002"
"170100003","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЗАПАД,ПГ ЦАР ИВАН АСЕН II, УЛ.ШИПКА №4","https://evideo.bg/pe202410/17.html#170100003"
"170100004","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЗАПАД,ПГ ЦАР ИВАН АСЕН II, УЛ.ШИПКА №4","https://evideo.bg/pe202410/17.html#170100004"
"170100005","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЗАПАД,ПГ ЦАР ИВАН АСЕН II, УЛ.ШИПКА №4","https://evideo.bg/pe202410/17.html#170100005"
"170100006","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ШИПКА, СУ СВ.СВ.КИРИЛ И МЕТОДИЙ, УЛ.КНЯГИНЯ ЕВДОКИЯ №41","https://evideo.bg/pe202410/17.html#170100006"
"170100007","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ШИПКА, СУ СВ.СВ.КИРИЛ И МЕТОДИЙ, УЛ.КНЯГИНЯ ЕВДОКИЯ №41","https://evideo.bg/pe202410/17.html#170100007"
"170100008","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ШИПКА, СУ СВ.СВ.КИРИЛ И МЕТОДИЙ, УЛ.КНЯГИНЯ ЕВДОКИЯ №41","https://evideo.bg/pe202410/17.html#170100008"
"170100009","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ГАРАТА, КЛУБ НА ПЕНСИОНЕРА, БУЛ. БЪЛГАРИЯ № 25","https://evideo.bg/pe202410/17.html#170100009"
"170100010","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ГАРАТА, ДГ АСЕНОВА КРЕПОСТ, БУЛ.ВАСИЛ ЛЕВСКИ №17","https://evideo.bg/pe202410/17.html#170100010"
"170100011","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ГАРАТА, ДГ АСЕНОВА КРЕПОСТ, БУЛ.ВАСИЛ ЛЕВСКИ №17","https://evideo.bg/pe202410/17.html#170100011"
"170100012","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ТРАКИЯ, КВАРТАЛЕН КЛУБ МАРИЦА, УЛ.МАРИЦА №4","https://evideo.bg/pe202410/17.html#170100012"
"170100013","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ТРАКИЯ И С. ЛЯСКОВО, ОУ АНГЕЛ КЪНЧЕВ, ПЛ.КАЛОЯН №1","https://evideo.bg/pe202410/17.html#170100013"
"170100014","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ТРАКИЯ, ОУ АНГЕЛ КЪНЧЕВ, ПЛ.КАЛОЯН №1","https://evideo.bg/pe202410/17.html#170100014"
"170100015","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ТРАКИЯ, ОУ АНГЕЛ КЪНЧЕВ, ПЛ.КАЛОЯН №1","https://evideo.bg/pe202410/17.html#170100015"
"170100016","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЧИНАРА, ОУ АНГЕЛ КЪНЧЕВ, ПЛ.КАЛОЯН №1","https://evideo.bg/pe202410/17.html#170100016"
"170100017","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЧИНАРА, ОУ АНГЕЛ КЪНЧЕВ, ПЛ.КАЛОЯН №1","https://evideo.bg/pe202410/17.html#170100017"
"170100018","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЧИНАРА, ОУ АНГЕЛ КЪНЧЕВ, ПЛ.КАЛОЯН №1","https://evideo.bg/pe202410/17.html#170100018"
"170100019","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. МЕТОХА, ОУ АНГЕЛ КЪНЧЕВ, ПЛ.КАЛОЯН №1","https://evideo.bg/pe202410/17.html#170100019"
"170100020","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. МЕТОХА, ОУ ХРИСТО БОТЕВ, УЛ.ЦАР ИВАН АСЕН II №2","https://evideo.bg/pe202410/17.html#170100020"
"170100021","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. СВ. ГЕОРГИ, ОУ ХРИСТО БОТЕВ, УЛ.ЦАР ИВАН АСЕН II №2","https://evideo.bg/pe202410/17.html#170100021"
"170100022","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. СВ. ГЕОРГИ, ОУ ХРИСТО БОТЕВ, УЛ.ЦАР ИВАН АСЕН II №2","https://evideo.bg/pe202410/17.html#170100022"
"170100023","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. АСЕНОВЕЦ, ОУ ХРИСТО БОТЕВ, УЛ.ЦАР ИВАН АСЕН II №2","https://evideo.bg/pe202410/17.html#170100023"
"170100024","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. АСЕНОВЕЦ, ПГ ПАТРИАРХ ЕВТИМИЙ, УЛ.УЧИЛИЩНА №16","https://evideo.bg/pe202410/17.html#170100024"
"170100025","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ГОНДА ВОДА, ПГ ПО ХВТ СВ.ДИМИТРИЙ СОЛУНСКИ, УЛ.ПАНАЙОТ СРЕБРОВ №6","https://evideo.bg/pe202410/17.html#170100025"
"170100026","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ГОНДА ВОДА, ПГ ПО ХВТ СВ.ДИМИТРИЙ СОЛУНСКИ, УЛ.ПАНАЙОТ СРЕБРОВ №6","https://evideo.bg/pe202410/17.html#170100026"
"170100027","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ГОНДА ВОДА, ПГ ПО ХВТ СВ.ДИМИТРИЙ СОЛУНСКИ, УЛ.ПАНАЙОТ СРЕБРОВ №6","https://evideo.bg/pe202410/17.html#170100027"
"170100028","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ГОНДА ВОДА, ПГ ПО ХВТ СВ.ДИМИТРИЙ СОЛУНСКИ, УЛ.ПАНАЙОТ СРЕБРОВ №6","https://evideo.bg/pe202410/17.html#170100028"
"170100029","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. РОДОПИ, ОУ ОТЕЦ ПАИСИЙ, УЛ.ХРИСТО БОТЕВ №9","https://evideo.bg/pe202410/17.html#170100029"
"170100030","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. РОДОПИ, ОУ ОТЕЦ ПАИСИЙ, УЛ.ХРИСТО БОТЕВ №9","https://evideo.bg/pe202410/17.html#170100030"
"170100031","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. РОДОПИ, ОУ ОТЕЦ ПАИСИЙ, УЛ.ХРИСТО БОТЕВ №9","https://evideo.bg/pe202410/17.html#170100031"
"170100032","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ИЗТОК, ОУ ОТЕЦ ПАИСИЙ, УЛ.ХРИСТО БОТЕВ №9","https://evideo.bg/pe202410/17.html#170100032"
"170100033","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ИЗТОК, ОУ ОТЕЦ ПАИСИЙ, УЛ.ХРИСТО БОТЕВ №9","https://evideo.bg/pe202410/17.html#170100033"
"170100034","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ИЗТОК, ОУ ОТЕЦ ПАИСИЙ, УЛ.ХРИСТО БОТЕВ №9","https://evideo.bg/pe202410/17.html#170100034"
"170100035","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. В. ЛЕВСКИ, СУ СВ.КНЯЗ БОРИС I, УЛ.ЗАХАРИ СТОЯНОВ №7","https://evideo.bg/pe202410/17.html#170100035"
"170100036","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. В. ЛЕВСКИ, СУ СВ.КНЯЗ БОРИС I, УЛ.ЗАХАРИ СТОЯНОВ №7","https://evideo.bg/pe202410/17.html#170100036"
"170100037","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. В. ЛЕВСКИ, СУ СВ.КНЯЗ БОРИС I, УЛ.ЗАХАРИ СТОЯНОВ №7","https://evideo.bg/pe202410/17.html#170100037"
"170100038","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ХР. БОТЕВ, ОУ ОТЕЦ ПАИСИЙ, УЛ.ХРИСТО БОТЕВ №9","https://evideo.bg/pe202410/17.html#170100038"
"170100039","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ХР. БОТЕВ, ПГ ПАТРИАРХ ЕВТИМИЙ, УЛ.УЧИЛИЩНА №16","https://evideo.bg/pe202410/17.html#170100039"
"170100040","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ХР. БОТЕВ, ПГ ПАТРИАРХ ЕВТИМИЙ, УЛ.УЧИЛИЩНА №16","https://evideo.bg/pe202410/17.html#170100040"
"170100041","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЕДИНСТВО, ОУ ПЕТКО КАРАВЕЛОВ, УЛ.АСЕН КАРАСТОЯНОВ №16","https://evideo.bg/pe202410/17.html#170100041"
"170100042","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЕДИНСТВО, ОУ ПЕТКО КАРАВЕЛОВ, УЛ.АСЕН КАРАСТОЯНОВ №16","https://evideo.bg/pe202410/17.html#170100042"
"170100043","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЕДИНСТВО, ОУ ПЕТКО КАРАВЕЛОВ, УЛ.АСЕН КАРАСТОЯНОВ №16","https://evideo.bg/pe202410/17.html#170100043"
"170100044","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЕДИНСТВО, ОУ ПЕТКО КАРАВЕЛОВ, УЛ.АСЕН КАРАСТОЯНОВ №16","https://evideo.bg/pe202410/17.html#170100044"
"170100045","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. БАБА ТОНКА, ДГ НАДЕЖДА, УЛ.СПОРТИСТ №52","https://evideo.bg/pe202410/17.html#170100045"
"170100046","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. БАБА ТОНКА, ДГ НАДЕЖДА, УЛ.СПОРТИСТ №52","https://evideo.bg/pe202410/17.html#170100046"
"170100047","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. БАБА ТОНКА, ОУ ПЕТКО КАРАВЕЛОВ, УЛ.АСЕН КАРАСТОЯНОВ №16","https://evideo.bg/pe202410/17.html#170100047"
"170100048","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. БАБА ТОНКА, ОУ ПЕТКО КАРАВЕЛОВ, УЛ.АСЕН КАРАСТОЯНОВ №16","https://evideo.bg/pe202410/17.html#170100048"
"170100049","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ВЪЗРАЖДАНЕ, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100049"
"170100050","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ВЪЗРАЖДАНЕ, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100050"
"170100051","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ВЪЗРАЖДАНЕ, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100051"
"170100052","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ВЪЗРАЖДАНЕ, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100052"
"170100053","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ВЪЗРАЖДАНЕ, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100053"
"170100054","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЛОЗНИЦА, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100054"
"170100055","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЛОЗНИЦА, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100055"
"170100056","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЛОЗНИЦА, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100056"
"170100057","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЛОЗНИЦА, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100057"
"170100058","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЛОЗНИЦА, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100058"
"170100059","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЛОЗНИЦА, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100059"
"170100060","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ.ГОРНИ ВОДЕН ОУ РАЙНА КНЯГИНЯ, УЛ.СВЕТИ КИРИК №5","https://evideo.bg/pe202410/17.html#170100060"
"170100061","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ.ГОРНИ ВОДЕН, ОУ РАЙНА КНЯГИНЯ, УЛ.СВЕТИ КИРИК №5","https://evideo.bg/pe202410/17.html#170100061"
"170100062","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ.ДОЛНИ ВОДЕН ОУ ПАНАЙОТ ВОЛОВ, УЛ.ЗАХАРИЯ №36","https://evideo.bg/pe202410/17.html#170100062"
"170100063","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ.ДОЛНИ ВОДЕН, ОУ ПАНАЙОТ ВОЛОВ, УЛ.ЗАХАРИЯ №36","https://evideo.bg/pe202410/17.html#170100063"
"170100064","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ.ДОЛНИ ВОДЕН, ОУ ПАНАЙОТ ВОЛОВ, УЛ.ЗАХАРИЯ №36","https://evideo.bg/pe202410/17.html#170100064"
"170100065","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ.ДОЛНИ ВОДЕН, НЧ ХРИСТО БОТЕВ - 1928, УЛ. КРАЙРЕЧНА №38","https://evideo.bg/pe202410/17.html#170100065"
"170100066","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ.ДОЛНИ ВОДЕН, НЧ ХРИСТО БОТЕВ - 1928, УЛ. КРАЙРЕЧНА №38","https://evideo.bg/pe202410/17.html#170100066"
"170100067","Пловдив-област","С.БАЧКОВО","С.БАЧКОВО, КМЕТСТВОТО, УЛ.АЛ. СТАМБОЛИЙСКИ №14","https://evideo.bg/pe202410/17.html#170100067"
"170100068","Пловдив-област","С.БОЯНЦИ","С.БОЯНЦИ, ОУ ПРОФ. Д-Р АСЕН ЗЛАТАРОВ, УЛ. РИЛА №2","https://evideo.bg/pe202410/17.html#170100068"
"170100069","Пловдив-област","С.БОР","С.БОР, КМЕТСТВОТО, УЛ.ВАСИЛ ЛЕВСКИ №14","https://evideo.bg/pe202410/17.html#170100069"
"170100070","Пловдив-област","С.ВРАТА","С.ВРАТА, СИНИ ВРЪХ, КМЕТСТВОТО - ЕТ.2, УЛ.ХРИСТО БОТЕВ №8","https://evideo.bg/pe202410/17.html#170100070"
"170100071","Пловдив-област","С.ГОРНОСЛАВ","С.ГОРНОСЛАВ, КМЕТСТВОТО, УЛ.ЦАР ИВАН АСЕН № 29","https://evideo.bg/pe202410/17.html#170100071"
"170100072","Пловдив-област","С.ДОЛНОСЛАВ","С.ДОЛНОСЛАВ, КМЕТСТВОТО, УЛ.АЛЕКСАНДЪР СТАМБОЛИЙСКИ №28","https://evideo.bg/pe202410/17.html#170100072"
"170100073","Пловдив-област","С.ДОБРОСТАН","С.ДОБРОСТАН, КМЕТСТВОТО, УЛ.ПОБЕДА №1","https://evideo.bg/pe202410/17.html#170100073"
"170100074","Пловдив-област","С.ЗЛАТОВРЪХ","С.ЗЛАТОВРЪХ, НЧ ""СВЕТЛИНА - 1929"", УЛ.23-ТИ - СЕПТЕМВРИ №42","https://evideo.bg/pe202410/17.html#170100074"
"170100075","Пловдив-област","С.ИЗБЕГЛИИ","С.ИЗБЕГЛИИ, КМЕТСТВОТО, УЛ.ВЪЗРАЖДАНЕ №20","https://evideo.bg/pe202410/17.html#170100075"
"170100076","Пловдив-област","С.КОЗАНОВО","С.КОЗАНОВО, НЧ НИКОЛА Й. ВАПЦАРОВ, УЛ. ЧАЯ №29","https://evideo.bg/pe202410/17.html#170100076"
"170100077","Пловдив-област","С.КОНУШ","С.КОНУШ, КЛУБ НА ПЕНСИОНЕРА, УЛ.АЛЕКСАНДЪР СТАМБОЛИЙСКИ №38","https://evideo.bg/pe202410/17.html#170100077"
"170100079","Пловдив-област","С.МУЛДАВА","С.МУЛДАВА, ОУ ОТЕЦ ПАИСИЙ, УЛ.ЕДЕЛВАЙС №3А","https://evideo.bg/pe202410/17.html#170100079"
"170100080","Пловдив-област","С.МОСТОВО","С.МОСТОВО, КМЕТСТВОТО - ЕТ.1, УЛ.ХРИСТО БОТЕВ №14","https://evideo.bg/pe202410/17.html#170100080"
"170100081","Пловдив-област","С.НОВАКОВО","С.НОВАКОВО, КЛУБ, УЛ.РОДОПИ №3","https://evideo.bg/pe202410/17.html#170100081"
"170100082","Пловдив-област","С.НОВИ ИЗВОР","С.НОВИ ИЗВОР, ДЕТСКА ГРАДИНА, УЛ.30-ТА №1","https://evideo.bg/pe202410/17.html#170100082"
"170100083","Пловдив-област","С.НАРЕЧЕНСКИ БАНИ","С.НАРЕЧЕНСКИ БАНИ, И С. КОСОВО, КМЕТСТВОТО, УЛ.РОДОПИ №49","https://evideo.bg/pe202410/17.html#170100083"
"170100084","Пловдив-област","С.НАРЕЧЕНСКИ БАНИ","С.НАРЕЧЕНСКИ БАНИ, КМЕТСТВОТО,УЛ. РОДОПИ №49","https://evideo.bg/pe202410/17.html#170100084"
"170100085","Пловдив-област","С.НАРЕЧЕНСКИ БАНИ","С.НАРЕЧЕНСКИ БАНИ, КВ. НАРЕЧЕН, ПОМЕЩЕНИЕ ДО МАГАЗИН ЦК СЪЮЗ, УЛ. РОДОПИ №5","https://evideo.bg/pe202410/17.html#170100085"
"170100086","Пловдив-област","С.ЖЪЛТ КАМЪК","С.ЖЪЛТ КАМЪК, И С. УЗУНОВО, КМЕТСТВОТО, УЛ. ПЪРВА","https://evideo.bg/pe202410/17.html#170100086"
"170100087","Пловдив-област","С.ОРЕШЕЦ","С.ОРЕШЕЦ, КМЕТСТВОТО, УЛ.КАРАДЖА ВОЙВОДА №12","https://evideo.bg/pe202410/17.html#170100087"
"170100088","Пловдив-област","С.ПАТРИАРХ ЕВТИМОВО","С.ПАТРИАРХ ЕВТИМОВО, КЛУБ НА ПЕНСИОНЕРА, УЛ. ДЕТЕЛИНА №2","https://evideo.bg/pe202410/17.html#170100088"
"170100089","Пловдив-област","С.СТОЕВО","С.СТОЕВО, УЧИЛИЩЕТО, УЛ.СПОРТИСТ №4","https://evideo.bg/pe202410/17.html#170100089"
"170100090","Пловдив-област","С.БОЯНЦИ","С.БОЯНЦИ, ОУ ПРОФ. Д-Р АСЕН ЗЛАТАРОВ, УЛ.РИЛА №2","https://evideo.bg/pe202410/17.html#170100090"
"170100091","Пловдив-област","С.ТОПОЛОВО","С.ТОПОЛОВО, ОУ ОТЕЦ ПАИСИЙ, УЛ.П. К. ЯВОРОВ №8","https://evideo.bg/pe202410/17.html#170100091"
"170100092","Пловдив-област","С.ТОПОЛОВО","С.ТОПОЛОВО, ОУ ОТЕЦ ПАИСИЙ, УЛ.П. К. ЯВОРОВ №8","https://evideo.bg/pe202410/17.html#170100092"
"170100093","Пловдив-област","С.ТОПОЛОВО","С.ТОПОЛОВО, НЧ НИКОЛА ВАПЦАРОВ - 1894, УЛ.КАЛОЯН № 58","https://evideo.bg/pe202410/17.html#170100093"
"170100094","Пловдив-област","С.ТРИ МОГИЛИ","С.ТРИ МОГИЛИ, КМЕТСТВОТО, УЛ.СОКОЛ №19","https://evideo.bg/pe202410/17.html#170100094"
"170100096","Пловдив-област","С.ЧЕРВЕН","С.ЧЕРВЕН, НЧ ХРИСТО БОТЕВ, УЛ.ТРАКИЯ №36А","https://evideo.bg/pe202410/17.html#170100096"
"170100097","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, ДОМ ЗА ПЪЛНОЛЕТНИ ЛИЦА С ФИЗИЧЕСКИ УВРЕЖДАНИЯ, УЛ.КОПРИНАРСКА №12","https://evideo.bg/pe202410/17.html#170100097"
"170100098","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ.ДОЛНИ ВОДЕН, ОУ ПАНАЙОТ ВОЛОВ, УЛ.ЗАХАРИЯ №36","https://evideo.bg/pe202410/17.html#170100098"
"170100099","Пловдив-област","С.ЛЕНОВО","С.ЛЕНОВО, КЛУБ НА ПЕНСИОНЕРА В СГРАДАТА НА КМЕТСТВОТО, УЛ.Г. ДИМИТРОВ №53","https://evideo.bg/pe202410/17.html#170100099"
"170100100","Пловдив-област","С.МУЛДАВА","С.МУЛДАВА, ОУ ОТЕЦ ПАИСИЙ, УЛ.ЕДЕЛВАЙС № 3А","https://evideo.bg/pe202410/17.html#170100100"
"170100101","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЛОЗНИЦА, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100101"
"170100102","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ.ДОЛНИ ВОДЕН, ОУ ПАНАЙОТ ВОЛОВ, УЛ.ЗАХАРИЯ №36","https://evideo.bg/pe202410/17.html#170100102"
"170100103","Пловдив-област","С.ТОПОЛОВО","С.ТОПОЛОВО, НЧ НИКОЛА ВАПЦАРОВ - 1894, УЛ.КАЛОЯН № 58","https://evideo.bg/pe202410/17.html#170100103"
"170100104","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ. ЛОЗНИЦА, ОУ НИКОЛА ВАПЦАРОВ, УЛ.ОБОРИЩЕ №110","https://evideo.bg/pe202410/17.html#170100104"
"170100105","Пловдив-област","ГР.АСЕНОВГРАД","ГР.АСЕНОВГРАД, КВ.ДОЛНИ ВОДЕН, ОУ ПАНАЙОТ ВОЛОВ, УЛ.ЗАХАРИЯ №36","https://evideo.bg/pe202410/17.html#170100105"
"170700001","Пловдив-област","ГР.БРЕЗОВО","ГР.БРЕЗОВО, СОЦИАЛЕН КОМПЛЕКС НА ОБЩ.БРЕЗОВО","https://evideo.bg/pe202410/17.html#170700001"
"170700002","Пловдив-област","ГР.БРЕЗОВО","ГР.БРЕЗОВО, ПЕНСИОНЕРСКИ КЛУБ","https://evideo.bg/pe202410/17.html#170700002"
"170700003","Пловдив-област","ГР.БРЕЗОВО","ГР.БРЕЗОВО, ПГ ЗЛАТЮ БОЯДЖИЕВ ЕТ.1-ВИ","https://evideo.bg/pe202410/17.html#170700003"
"170700004","Пловдив-област","С.ЧОБА","С.ЧОБА, ПЕНСИОНЕРСКИ КЛУБ","https://evideo.bg/pe202410/17.html#170700004"
"170700005","Пловдив-област","С.ЧОБА","С.ЧОБА, ЧИТАЛИЩЕ","https://evideo.bg/pe202410/17.html#170700005"
"170700006","Пловдив-област","С.ТЮРКМЕН","С.ТЮРКМЕН, ЧИТАЛИЩE","https://evideo.bg/pe202410/17.html#170700006"
"170700007","Пловдив-област","С.ЗЕЛЕНИКОВО","С.ЗЕЛЕНИКОВО, ПЕНСИОНЕРСКИ КЛУБ","https://evideo.bg/pe202410/17.html#170700007"
"170700008","Пловдив-област","С.ЧЕХЛАРЕ","С.ЧЕХЛАРЕ, КЛУБ В АДМИНИСТРАТИВНА СГРАДА","https://evideo.bg/pe202410/17.html#170700008"
"170700009","Пловдив-област","С.РОЗОВЕЦ","С.РОЗОВЕЦ, КЛУБ НА ТПК","https://evideo.bg/pe202410/17.html#170700009"
