id,town,address,video,,,
011300022,С.ХВОСТЯНЕ,"С.ХВОСТЯНЕ, ОУ ""ДИМИТЪР ТАЛЕВ""",https://evideo.bg/pe202410/01.html#11300022,,,011300022
012800001,ГР.КРЕСНА,"ГР.КРЕСНА, ОБЩИНСКА АДМ. ЗАЛА""5-ТИ ОКТОМВРИ"", УЛ.""МАКЕДОНИЯ"" №96",https://evideo.bg/pe202410/01.html#12800001,,,012800001
012800002,ГР.КРЕСНА,"ГР.КРЕСНА, НАРОДНО ЧИТАЛИЩЕ ""КУЛТУРА 1932"" /ПАРТЕР/",https://evideo.bg/pe202410/01.html#12800002,,,012800002
012800003,ГР.КРЕСНА,"ГР.КРЕСНА, СУ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ"", УЛ.""ЦАР БОРИС III"" №12",https://evideo.bg/pe202410/01.html#12800003,,,012800003
012800004,ГР.КРЕСНА,"ГР.КРЕСНА, СУ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ"", УЛ.""ЦАР БОРИС III"" №12",https://evideo.bg/pe202410/01.html#12800004,,,012800004
012800005,ГР.КРЕСНА,"ГР.КРЕСНА, СУ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ"", УЛ.""ЦАР БОРИС III"" №12",https://evideo.bg/pe202410/01.html#12800005,,,012800005
012800006,С.ГОРНА БРЕЗНИЦА,"С.ГОРНА БРЕЗНИЦА, КМЕТСТВО",https://evideo.bg/pe202410/01.html#12800006,,,012800006
012800007,С.ДОЛНА ГРАДЕШНИЦА,"С.ДОЛНА ГРАДЕШНИЦА, ДНЕВЕН ЦЕНТЪР ЗА ПЪЛНОЛЕТНИ ЛИЦА С УВРЕЖДАНИЯ",https://evideo.bg/pe202410/01.html#12800007,,,012800007
012800008,С.СЛИВНИЦА,"С.СЛИВНИЦА, КМЕТСТВО",https://evideo.bg/pe202410/01.html#12800008,,,012800008
012800009,С.ОЩАВА,"С.ОЩАВА, КМЕТСТВО",https://evideo.bg/pe202410/01.html#12800009,,,012800009
012800010,С.СТАРА КРЕСНА,"С.СТАРА КРЕСНА, КМЕТСТВО",https://evideo.bg/pe202410/01.html#12800010,,,012800010
013300001,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ОУ ""ГОЦЕ ДЕЛЧЕВ""",https://evideo.bg/pe202410/01.html#13300001,,,013300001
013300002,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ПГИТ""ПРОФ.АС.ЗЛАТАРОВ""",https://evideo.bg/pe202410/01.html#13300002,,,013300002
013300003,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ПГИТ""ПРОФ.АС.ЗЛАТАРОВ""",https://evideo.bg/pe202410/01.html#13300003,,,013300003
013300004,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СГРАДА""СОЦИАЛНО ПОДПОМАГАНЕ"", ДО КЛУБ НА ПЕНСИОНЕРА, УЛ.""СЛАВЯНСКА""№2",https://evideo.bg/pe202410/01.html#13300004,,,013300004
013300005,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СГРАДА""СОЦИАЛНО ПОДПОМАГАНЕ"", ДО КЛУБ НА ПЕНСИОНЕРА, УЛ.""СЛАВЯНСКА""№2",https://evideo.bg/pe202410/01.html#13300005,,,013300005
013300006,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ПГ ""ПЕЙО К.ЯВОРОВ""",https://evideo.bg/pe202410/01.html#13300006,,,013300006
013300007,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СУ ""АНТОН ПОПОВ""",https://evideo.bg/pe202410/01.html#13300007,,,013300007
013300008,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ПГ ""ПЕЙО К.ЯВОРОВ""",https://evideo.bg/pe202410/01.html#13300008,,,013300008
013300009,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ОУ ""КОЧО МАВРОДИЕВ""",https://evideo.bg/pe202410/01.html#13300009,,,013300009
013300010,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ОУ ""КОЧО МАВРОДИЕВ""",https://evideo.bg/pe202410/01.html#13300010,,,013300010
013300011,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ОУ ""КОЧО МАВРОДИЕВ""",https://evideo.bg/pe202410/01.html#13300011,,,013300011
013300012,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ОУ ""КОЧО МАВРОДИЕВ""",https://evideo.bg/pe202410/01.html#13300012,,,013300012
013300013,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СУ ""АНТОН ПОПОВ""",https://evideo.bg/pe202410/01.html#13300013,,,013300013
013300014,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СУ ""АНТОН ПОПОВ""",https://evideo.bg/pe202410/01.html#13300014,,,013300014
013300015,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СУ ""НИКОЛА ВАПЦАРОВ""",https://evideo.bg/pe202410/01.html#13300015,,,013300015
013300016,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СУ ""НИКОЛА ВАПЦАРОВ""",https://evideo.bg/pe202410/01.html#13300016,,,013300016
013300017,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СУ ""НИКОЛА ВАПЦАРОВ""",https://evideo.bg/pe202410/01.html#13300017,,,013300017
013300018,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ДГ НА УЛ.""СОЛУНСКА""",https://evideo.bg/pe202410/01.html#13300018,,,013300018
013300019,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ДГ НА УЛ.""СОЛУНСКА""",https://evideo.bg/pe202410/01.html#13300019,,,013300019
013300020,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, КОНФЕРЕНТНА ЗАЛА-МБАЛ ""ЮГОЗАПАДНА""",https://evideo.bg/pe202410/01.html#13300020,,,013300020
013300021,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ПГМЕТ ""ЮРИЙ ГАГАРИН""",https://evideo.bg/pe202410/01.html#13300021,,,013300021
013300022,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ПГМЕТ ""ЮРИЙ ГАГАРИН""",https://evideo.bg/pe202410/01.html#13300022,,,013300022
013300023,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ОУ ""ХРИСТО СМИРНЕНСКИ""",https://evideo.bg/pe202410/01.html#13300023,,,013300023
013300024,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ОУ ""ХРИСТО СМИРНЕНСКИ""",https://evideo.bg/pe202410/01.html#13300024,,,013300024
013300025,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, КЛУБ НА ПЕНСИОНЕРА В КВ. ""ПОЛЯНИТЕ""",https://evideo.bg/pe202410/01.html#13300025,,,013300025
013300026,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ОУ ""ГОЦЕ ДЕЛЧЕВ""",https://evideo.bg/pe202410/01.html#13300026,,,013300026
013300027,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ДГ УЛ.""ЦАР СИМЕОН""",https://evideo.bg/pe202410/01.html#13300027,,,013300027
013300028,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ДГ УЛ.""ЦАР СИМЕОН""",https://evideo.bg/pe202410/01.html#13300028,,,013300028
013300029,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, ДГ УЛ.""ЦАР СИМЕОН""",https://evideo.bg/pe202410/01.html#13300029,,,013300029
013300030,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СУ ""АНТОН ПОПОВ""",https://evideo.bg/pe202410/01.html#13300030,,,013300030
013300031,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СУ ""АНТОН ПОПОВ""",https://evideo.bg/pe202410/01.html#13300031,,,013300031
013300032,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СУ ""НИКОЛА ВАПЦАРОВ""",https://evideo.bg/pe202410/01.html#13300032,,,013300032
013300033,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СУ ""НИКОЛА ВАПЦАРОВ""",https://evideo.bg/pe202410/01.html#13300033,,,013300033
013300034,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, КЛУБ НА ПЕНСИОНЕРА В Ж.К. ЦАР САМУИЛ",https://evideo.bg/pe202410/01.html#13300034,,,013300034
013300035,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СБА",https://evideo.bg/pe202410/01.html#13300035,,,013300035
013300036,ГР.ПЕТРИЧ,"ГР.ПЕТРИЧ, СБА",https://evideo.bg/pe202410/01.html#13300036,,,013300036
013300037,С.ДРАНГОВО,"С.ДРАНГОВО, ДЕТСКАТА ГРАДИНА",https://evideo.bg/pe202410/01.html#13300037,,,013300037
013300038,С.ТОПОЛНИЦА,"С.ТОПОЛНИЦА, ПЕНСИОНЕРСКИ КЛУБ",https://evideo.bg/pe202410/01.html#13300038,,,013300038
013300039,С.МИТИНО,"С.МИТИНО, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#13300039,,,013300039
013300040,С.РЪЖДАК,"С.РЪЖДАК, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#13300040,,,013300040
013300041,С.МАРИКОСТИНОВО,"С.МАРИКОСТИНОВО, КЛУБ НА ПЕНСИОНЕРА",https://evideo.bg/pe202410/01.html#13300041,,,013300041
013300042,С.МАРИКОСТИНОВО,"С.МАРИКОСТИНОВО, КЛУБ НА ПЕНСИОНЕРА",https://evideo.bg/pe202410/01.html#13300042,,,013300042
013300043,С.КРОМИДОВО,"С.КРОМИДОВО, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#13300043,,,013300043
013300044,С.КАПАТОВО,"С.КАПАТОВО, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#13300044,,,013300044
013300045,С.НОВО КОНОМЛАДИ,"С.НОВО КОНОМЛАДИ, КЛУБ НА ПЕНСИОНЕРА",https://evideo.bg/pe202410/01.html#13300045,,,013300045
013300046,С.ГЕНЕРАЛ ТОДОРОВ,"С.ГЕНЕРАЛ ТОДОРОВ, ЧИТАЛИЩЕТО",https://evideo.bg/pe202410/01.html#13300046,,,013300046
013300047,С.КУЛАТА,"С.КУЛАТА, КМЕТСТВОТО-РИТУАЛНА ЗАЛА",https://evideo.bg/pe202410/01.html#13300047,,,013300047
013300048,С.ДОЛНО СПАНЧЕВО,"С.ДОЛНО СПАНЧЕВО, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#13300048,,,013300048
013300049,С.МАРИНО ПОЛЕ,"С.МАРИНО ПОЛЕ, ЧИТАЛИЩЕТО",https://evideo.bg/pe202410/01.html#13300049,,,013300049
013300050,С.ЧУЧУЛИГОВО,"С.ЧУЧУЛИГОВО, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#13300050,,,013300050
013300051,С.КЪРНАЛОВО,"С.КЪРНАЛОВО, ОУ ""БРАТЯ МИЛАДИНОВИ""",https://evideo.bg/pe202410/01.html#13300051,,,013300051
013300052,С.КЪРНАЛОВО,"С.КЪРНАЛОВО, ОУ ""БРАТЯ МИЛАДИНОВИ""",https://evideo.bg/pe202410/01.html#13300052,,,013300052
013300053,С.РУПИТЕ,"С.РУПИТЕ, ОУ ""СВ.СВ. КИРИЛ И МЕТОДИ""",https://evideo.bg/pe202410/01.html#13300053,,,013300053
013300054,С.РУПИТЕ,"С.РУПИТЕ, ОУ ""СВ.СВ. КИРИЛ И МЕТОДИ""",https://evideo.bg/pe202410/01.html#13300054,,,013300054
013300055,С.СТАРЧЕВО,"С.СТАРЧЕВО, КЛУБ НА ПЕНСИОНЕРА",https://evideo.bg/pe202410/01.html#13300055,,,013300055
013300056,С.МИХНЕВО,"С.МИХНЕВО, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#13300056,,,013300056
013300057,С.РИБНИК,"С.РИБНИК, ЧИТАЛИЩЕТО",https://evideo.bg/pe202410/01.html#13300057,,,013300057
013300058,С.ПЪРВОМАЙ,"С.ПЪРВОМАЙ, СУ ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ""",https://evideo.bg/pe202410/01.html#13300058,,,013300058
013300059,С.ПЪРВОМАЙ,"С.ПЪРВОМАЙ, СУ ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ""",https://evideo.bg/pe202410/01.html#13300059,,,013300059
013300060,С.ПЪРВОМАЙ,"С.ПЪРВОМАЙ, СУ ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ""",https://evideo.bg/pe202410/01.html#13300060,,,013300060
013300061,С.ПЪРВОМАЙ,"С.ПЪРВОМАЙ, СУ ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ""",https://evideo.bg/pe202410/01.html#13300061,,,013300061
013300062,С.ПЪРВОМАЙ,"С.ПЪРВОМАЙ, СУ ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ""",https://evideo.bg/pe202410/01.html#13300062,,,013300062
013300063,С.КАВРАКИРОВО,"С.КАВРАКИРОВО, ОУ ""СВ.СВ. КИРИЛ И МЕТОДИ""",https://evideo.bg/pe202410/01.html#13300063,,,013300063
013300064,С.КАВРАКИРОВО,"С.КАВРАКИРОВО, ОУ ""СВ.СВ. КИРИЛ И МЕТОДИ""",https://evideo.bg/pe202410/01.html#13300064,,,013300064
013300065,С.ДОЛНА РИБНИЦА,"С.ДОЛНА РИБНИЦА, УЧИЛИЩЕТО",https://evideo.bg/pe202410/01.html#13300065,,,013300065
013300066,С.ЧУРИЧЕНИ,"С.ЧУРИЧЕНИ, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#13300066,,,013300066
013300067,С.МЕНДОВО,"С.МЕНДОВО, ЧИТАЛИЩЕТО",https://evideo.bg/pe202410/01.html#13300067,,,013300067
013300068,С.БОРОВИЧЕНЕ,"С.БОРОВИЧЕНЕ, ЧИТАЛИЩЕТО",https://evideo.bg/pe202410/01.html#13300068,,,013300068
013300069,С.ДОЛНА КРУШИЦА,"С.ДОЛНА КРУШИЦА, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#13300069,,,013300069
013300070,С.ГЕГА,"С.ГЕГА, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#13300070,,,013300070
013300071,С.КУКУРАХЦЕВО,"С.КУКУРАХЦЕВО, КМЕТСТВОТО С. КУКУРАХЦЕВО",https://evideo.bg/pe202410/01.html#13300071,,,013300071
013300072,С.СТРУМЕШНИЦА,"С.СТРУМЕШНИЦА, КМЕТСТВОТО I-ВИ ЕТАЖ",https://evideo.bg/pe202410/01.html#13300072,,,013300072
013300073,С.ЗОЙЧЕНЕ,"С.ЗОЙЧЕНЕ, МАГАЗИН НА РПК - С. ЗОЙЧЕНЕ",https://evideo.bg/pe202410/01.html#13300073,,,013300073
013300074,С.ВИШЛЕНЕ,"С.ВИШЛЕНЕ, КМЕТСТВОТО С. ВИШЛЕНЕ",https://evideo.bg/pe202410/01.html#13300074,,,013300074
013300075,С.ПРАВО БЪРДО,"С.ПРАВО БЪРДО, КЛУБЧЕТО",https://evideo.bg/pe202410/01.html#13300075,,,013300075
013300076,С.ДРЕНОВО,"С.ДРЕНОВО, КМЕТСТВОТО, С.ДРЕНОВО",https://evideo.bg/pe202410/01.html#13300076,,,013300076
013300077,С.БЕЛАСИЦА,"С.БЕЛАСИЦА, ОУ ""ХРИСТО БОТЕВ""",https://evideo.bg/pe202410/01.html#13300077,,,013300077
013300078,С.БЕЛАСИЦА,"С.БЕЛАСИЦА, ОУ ""ХРИСТО БОТЕВ""",https://evideo.bg/pe202410/01.html#13300078,,,013300078
013300079,С.КОЛАРОВО,"С.КОЛАРОВО, СУ ""ВАСИЛ ЛЕВСКИ""",https://evideo.bg/pe202410/01.html#13300079,,,013300079
013300080,С.КОЛАРОВО,"С.КОЛАРОВО, СУ ""ВАСИЛ ЛЕВСКИ""",https://evideo.bg/pe202410/01.html#13300080,,,013300080
013300081,С.КОЛАРОВО,"С.КОЛАРОВО, СУ ""ВАСИЛ ЛЕВСКИ""",https://evideo.bg/pe202410/01.html#13300081,,,013300081
013300082,С.САМУИЛОВО,"С.САМУИЛОВО, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#13300082,,,013300082
013300083,С.КАМЕНА,"С.КАМЕНА, КМЕТСТВОТО",https://evideo.bg/pe202410/01.html#13300083,,,013300083
013300084,С.ЯВОРНИЦА,"С.ЯВОРНИЦА, ЧИТАЛИЩЕТО",https://evideo.bg/pe202410/01.html#13300084,,,013300084
013300085,С.КЛЮЧ,"С.КЛЮЧ, ЧИТАЛИЩЕТО",https://evideo.bg/pe202410/01.html#13300085,,,013300085
013300086,С.СКРЪТ,"С.СКРЪТ, ОУ ""П.К. ЯВОРОВ""",https://evideo.bg/pe202410/01.html#13300086,,,013300086
013300087,С.СКРЪТ,"С.СКРЪТ, ОУ ""П.К. ЯВОРОВ""",https://evideo.bg/pe202410/01.html#13300087,,,013300087
013300088,С.ГАБРЕНЕ,"С.ГАБРЕНЕ, КЛУБ НА ПЕНСИОНЕРА",https://evideo.bg/pe202410/01.html#13300088,,,013300088
013700001,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, ЧИТАЛИЩЕ""15.09.1903Г."", УЛ.""ШЕЙНОВО"" №2",https://evideo.bg/pe202410/01.html#13700001,,,013700001
013700002,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, ЧИТАЛИЩЕ""15.09.1903Г."", УЛ.""ШЕЙНОВО"" №2",https://evideo.bg/pe202410/01.html#13700002,,,013700002
013700003,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, ТП ""ГДС - РАЗЛОГ"", УЛ.""ЕКЗАРХ ЙОСИФ"" №4",https://evideo.bg/pe202410/01.html#13700003,,,013700003
013700004,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, СУ ""БР.ПЕТЪР И ИВАН КАНАЗИРЕВИ"", УЛ.""ЛЮБЕН КАРАВЕЛОВ"" №12",https://evideo.bg/pe202410/01.html#13700004,,,013700004
013700005,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, КЛУБ НА ПЕНСИОНЕРА, УЛ.""ЕКЗАРХ ЙОСИФ"" №56",https://evideo.bg/pe202410/01.html#13700005,,,013700005
013700006,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, ОСН.У-ЩЕ""НИКОЛА ПАРАПУНОВ"", УЛ.""КРАПА"" №10",https://evideo.bg/pe202410/01.html#13700006,,,013700006
013700007,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, ДНЕВЕН ЦЕНТЪР ЗА СТАРИ ХОРА, УЛ.""ПОП БОГОМИЛ"" №2",https://evideo.bg/pe202410/01.html#13700007,,,013700007
013700008,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, ПГ ПО ТУРИЗЪМ И ХРАНИТЕЛНИ ТЕХНОЛОГИИ""НИКОЛА СТОЙЧЕВ"",УЛ.""КАЛИНОВО"" №1",https://evideo.bg/pe202410/01.html#13700008,,,013700008
013700009,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, ДГ ""Д-Р ЕЛИЗА АСТИНОВА-ГР. РАЗЛОГ"", УЛ.""ЯНЕ САНДАНСКИ"" №15",https://evideo.bg/pe202410/01.html#13700009,,,013700009
013700010,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, ДГ""ЗДРАВЕЦ"", УЛ.""ИВАН ДАСКАЛА"" №5",https://evideo.bg/pe202410/01.html#13700010,,,013700010
013700011,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, НУ""ЯНЕ САНДАНСКИ"", УЛ.""ЯНЕ САНДАНСКИ"" №17",https://evideo.bg/pe202410/01.html#13700011,,,013700011
013700012,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, НУ""ЯНЕ САНДАНСКИ"", УЛ.""ЯНЕ САНДАНСКИ"" №17",https://evideo.bg/pe202410/01.html#13700012,,,013700012
013700013,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, НУ""СВ.СВ.КИРИЛ И МЕТОДИЙ"", УЛ.""ЕКЗАРХ ЙОСИФ"" №2",https://evideo.bg/pe202410/01.html#13700013,,,013700013
013700014,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, КЛУБ НА ПЕНСИОНЕРА,УЛ.""ХРИСТО БОТЕВ"" №10",https://evideo.bg/pe202410/01.html#13700014,,,013700014
013700015,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, КВАРТАЛНИЯ КЛУБ УЛ.""ТРЕТИ МАРТ""",https://evideo.bg/pe202410/01.html#13700015,,,013700015
013700016,ГР.РАЗЛОГ,"ГР.РАЗЛОГ, КВАРТАЛНИЯ КЛУБ УЛ.""ТРЕТИ МАРТ""",https://evideo.bg/pe202410/01.html#13700016,,,013700016
013700017,С.БАЧЕВО,"С.БАЧЕВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#13700017,,,013700017
013700018,С.БАЧЕВО,"С.БАЧЕВО, ОСН.У-ЩЕ""СВ.СВ.КИРИЛ И МЕТОДИЙ""",https://evideo.bg/pe202410/01.html#13700018,,,013700018
013700019,С.ГОДЛЕВО,"С.ГОДЛЕВО, КМЕТСТВО",https://evideo.bg/pe202410/01.html#13700019,,,013700019
013700020,С.БАНЯ,"С.БАНЯ, ОСН.У-ЩЕ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ""",https://evideo.bg/pe202410/01.html#13700020,,,013700020
013700021,С.БАНЯ,"С.БАНЯ, ОСН.У-ЩЕ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ""",https://evideo.bg/pe202410/01.html#13700021,,,013700021
013700022,С.БАНЯ,"С.БАНЯ, ЧИТАЛИЩЕ""ПРОСВЕТА""",https://evideo.bg/pe202410/01.html#13700022,,,013700022
013700023,С.ДОЛНО ДРАГЛИЩЕ,"С.ДОЛНО ДРАГЛИЩЕ, КМЕТСТВО",https://evideo.bg/pe202410/01.html#13700023,,,013700023
013700024,С.ГОРНО ДРАГЛИЩЕ,"С.ГОРНО ДРАГЛИЩЕ, КЛУБ НА ПЕНСИОНЕРА",https://evideo.bg/pe202410/01.html#13700024,,,013700024
013700025,С.ДОБЪРСКО,"С.ДОБЪРСКО, КЛУБ НА ПЕНСИОНЕРА",https://evideo.bg/pe202410/01.html#13700025,,,013700025
013700026,С.ЕЛЕШНИЦА,"С.ЕЛЕШНИЦА, ОСН.У-ЩЕ""БРАТЯ МИЛАДИНОВИ""",https://evideo.bg/pe202410/01.html#13700026,,,013700026
013700027,С.ЕЛЕШНИЦА,"С.ЕЛЕШНИЦА, ОСН.У-ЩЕ""БРАТЯ МИЛАДИНОВИ""",https://evideo.bg/pe202410/01.html#13700027,,,013700027
014000001,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, Ж.К. ""СПАРТАК"" №63, ДГ ""ЗДРАВЕЦ"", БАЗА ""СПАРТАК""",https://evideo.bg/pe202410/01.html#14000001,,,014000001
014000002,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ЖК""СПАРТАК"", СЛАДКАРНИЦА""ЕДЕЛВАЙС""",https://evideo.bg/pe202410/01.html#14000002,,,014000002
014000003,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ЖК""СПАРТАК"", СЛАДКАРНИЦА""ЕДЕЛВАЙС""",https://evideo.bg/pe202410/01.html#14000003,,,014000003
014000004,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ПГ ""ЯНЕ САНДАНСКИ"", БУЛ.""СВОБОДА"" №14",https://evideo.bg/pe202410/01.html#14000004,,,014000004
014000005,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, БУЛ.""СВОБОДА"" №20, БИВШ ""СТРОЙРАЙОН""",https://evideo.bg/pe202410/01.html#14000005,,,014000005
014000006,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ПГ ""ЯНЕ САНДАНСКИ"", БУЛ.""СВОБОДА"" №14",https://evideo.bg/pe202410/01.html#14000006,,,014000006
014000007,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ПГ ""ЯНЕ САНДАНСКИ"", БУЛ.""СВОБОДА"" №14",https://evideo.bg/pe202410/01.html#14000007,,,014000007
014000008,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ПГ ""ЯНЕ САНДАНСКИ"", БУЛ.""СВОБОДА"" №14",https://evideo.bg/pe202410/01.html#14000008,,,014000008
014000009,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ЗПГ ""КЛИМЕНТ ТИМИРЯЗЕВ"", УЛ.""ГЕОРГИ КАЗЕПОВ"" №1",https://evideo.bg/pe202410/01.html#14000009,,,014000009
014000010,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ЗПГ ""КЛИМЕНТ ТИМИРЯЗЕВ"", УЛ.""ГЕОРГИ КАЗЕПОВ"" №1",https://evideo.bg/pe202410/01.html#14000010,,,014000010
014000011,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, I ОУ ""СВ. КЛИМЕНТ ОХРИДСКИ"", УЛ.""ОТЕЦ ПАИСИЙ"" №2",https://evideo.bg/pe202410/01.html#14000011,,,014000011
014000012,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ДОМ НА КУЛТУРАТА, КАМЕРНА ЗАЛА, ПЛ.""БЪЛГАРИЯ"" №1, ЕТ.2",https://evideo.bg/pe202410/01.html#14000012,,,014000012
014000013,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, I ОУ ""СВ. КЛИМЕНТ ОХРИДСКИ"", УЛ.""ОТЕЦ ПАИСИЙ"" №2",https://evideo.bg/pe202410/01.html#14000013,,,014000013
014000014,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, I ОУ ""СВ. КЛИМЕНТ ОХРИДСКИ"", УЛ.""ОТЕЦ ПАИСИЙ"" №2",https://evideo.bg/pe202410/01.html#14000014,,,014000014
014000015,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, СПОРТНО УЧИЛИЩЕ ""ПЕЙО ЯВОРОВ"", УЛ.""НАДЕЖДА"" №15",https://evideo.bg/pe202410/01.html#14000015,,,014000015
014000016,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, СПОРТНО УЧИЛИЩЕ ""ПЕЙО ЯВОРОВ"", УЛ.""НАДЕЖДА"" №15",https://evideo.bg/pe202410/01.html#14000016,,,014000016
014000017,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, УЛ.""СВ. СВ. КОЗМА И ДАМЯН"" №19",https://evideo.bg/pe202410/01.html#14000017,,,014000017
014000018,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, РИТУАЛНА ЗАЛА, УЛ.""МАКЕДОНИЯ"" №53",https://evideo.bg/pe202410/01.html#14000018,,,014000018
014000019,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, ГР.САНДАНСКИ, ПАЗАРА, МОДУЛ №3",https://evideo.bg/pe202410/01.html#14000019,,,014000019
014000020,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, III ОСНОВНО У-ЩЕ""ХР.БОТЕВ"", УЛ.""МАЛАШЕВСКА"" №4",https://evideo.bg/pe202410/01.html#14000020,,,014000020
014000021,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, III ОСНОВНО У-ЩЕ""ХР.БОТЕВ"", УЛ.""МАЛАШЕВСКА"" №4",https://evideo.bg/pe202410/01.html#14000021,,,014000021
014000022,ГР.САНДАНСКИ,"ГР.САНДАНСКИ, БИВШЕ ""НАПС-ЕАД"", УЛ.""ПЪРВИ МАЙ"" №25, КАФЕ - СЛАДКАРНИЦА",https://evideo.bg/pe202410/01.html#14000022,,,014000022
